SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
BDI,Burundi,Burundi,Tree Cover Loss,6.0,6.431578947368421,1.8145762537323744,8,1
BFA,Burkina Faso,Burkina Faso,Tree Cover Loss,1.0,1.4871559633027522,1.377936534256719,8,1
BGR,Bulgaria,Bulgaria,Tree Cover Loss,3.0,3.4159129937034916,1.584411327643811,10,1
BRN,Brunei,Brunei,Tree Cover Loss,3.0,4.156779661016949,2.1854673631785326,10,1
BRA,Brazil,Brazil,Tree Cover Loss,6.0,5.992678885342369,3.0610366705451866,10,1
BWA,Botswana,Botswana,Tree Cover Loss,1.0,1.052990851513019,0.321425603578055,6,1
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Tree Cover Loss,3.0,2.5953908291755763,1.4518444681596674,6,1
BOL,Bolivia,Bolivia,Tree Cover Loss,6.0,5.548530560730813,3.5633511610585957,10,1
BTN,Bhutan,Bhutan,Tree Cover Loss,3.0,2.6875884851344973,1.316247540223504,10,1
BEN,Benin,Benin,Tree Cover Loss,6.0,5.486072423398329,2.8683657193683185,10,1
BLZ,Belize,Belize,Tree Cover Loss,8.0,7.657743785850861,1.0823953127811488,10,1
BEL,Belgium,Belgium,Tree Cover Loss,6.0,5.402882205513785,2.328308240292441,10,1
BLR,Belarus,Belarus,Tree Cover Loss,8.0,6.954015491235222,1.3972503642059566,10,1
BRB,Barbados,Barbados,Tree Cover Loss,6.0,5.9375,0.24206145913796356,6,5
BGD,Bangladesh,Bangladesh,Tree Cover Loss,1.0,3.153145208700764,3.1680917310617414,10,1
BHR,Bahrain,Bahrain,Tree Cover Loss,1.0,1.0,0.0,1,1
BHS,The Bahamas,The Bahamas,Tree Cover Loss,3.0,4.484423676012461,2.952464580271405,10,1
AZE,Azerbaijan,Azerbaijan,Tree Cover Loss,1.0,1.1279369166398454,0.6863525654541252,10,1
AUT,Austria,Austria,Tree Cover Loss,6.0,5.974382196920688,1.6375133834149331,8,1
AU1,Australia,Australia,Tree Cover Loss,1.0,1.7819877377240938,1.9504919351604215,10,1
ARM,Armenia,Armenia,Tree Cover Loss,1.0,1.0,0.0,1,1
ARG,Argentina,Argentina,Tree Cover Loss,1.0,2.098233145024033,2.2727236463328033,10,1
ATG,Antigua and Barbuda,Antigua and Barbuda,Tree Cover Loss,1.0,1.0,0.0,1,1
AGO,Angola,Angola,Tree Cover Loss,6.0,5.155453238457479,3.198044061934283,10,1
AND,Andorra,Andorra,Tree Cover Loss,6.0,5.857142857142857,0.5421047417431508,6,3
DZA,Algeria,Algeria,Tree Cover Loss,1.0,1.1655891288999596,1.0188783276020514,10,1
ALB,Albania,Albania,Tree Cover Loss,3.0,4.0573339703774485,1.866177433897869,10,1
AFG,Afghanistan,Afghanistan,Tree Cover Loss,1.0,1.0068896629443704,0.11663531962373261,3,1
KAS,Kashmir,Siachen Glacier,Tree Cover Loss,1.0,1.0,0.0,1,1
NL1,Netherlands,Sint Maarten,Tree Cover Loss,1.0,1.0,0.0,1,1
TUV,Tuvalu,Tuvalu,Tree Cover Loss,--,--,--,--,--
