SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
GEO,Georgia,Georgia,Soil Condition,1.0,1.3453305550293617,0.9610192226154005,10,1
GMB,Gambia,Gambia,Soil Condition,8.0,8.141280353200884,0.6660450590912234,10,6
GAB,Gabon,Gabon,Soil Condition,3.0,3.6107142857142858,1.850060548176859,10,1
FR1,France,France,Soil Condition,6.0,5.332739975117236,2.19567976556978,10,1
FI1,Finland,Aland,Soil Condition,6.0,5.8671875,0.3393719785777105,6,5
FI1,Finland,Finland,Soil Condition,3.0,3.7048651080326547,1.5854309685576211,10,1
FJI,Fiji,Fiji,Soil Condition,1.0,1.3502358490566038,1.7405336800949969,10,1
ETH,Ethiopia,Ethiopia,Soil Condition,8.0,7.005677260104906,2.8154538676461365,10,1
EST,Estonia,Estonia,Soil Condition,3.0,2.268098421277201,1.0978078048433517,10,1
ERI,Eritrea,Eritrea,Soil Condition,10.0,9.963062578447193,0.21773233101325049,10,8
GNQ,Equatorial Guinea,Equatorial Guinea,Soil Condition,3.0,2.6775658492279746,1.2695468508914804,6,1
SLV,El Salvador,El Salvador,Soil Condition,6.0,5.251384274640088,1.2539796095600433,6,1
EGY,Egypt,Egypt,Soil Condition,10.0,9.994544214594226,0.07366152191870722,10,9
ECU,Ecuador,Ecuador,Soil Condition,3.0,4.190125070001867,2.404062022647671,10,1
DOM,Dominican Republic,Dominican Republic,Soil Condition,3.0,4.246913580246914,2.6563730224701003,10,1
DMA,Dominica,Dominica,Soil Condition,1.0,1.0,0.0,1,1
DJI,Djibouti,Djibouti,Soil Condition,10.0,9.888185654008439,0.4110135656965565,10,8
DN1,Denmark,Greenland,Soil Condition,10.0,9.986561408063697,0.11514337229329981,10,9
DN1,Denmark,Denmark,Soil Condition,1.0,1.5580412189536728,1.2577135909653077,10,1
CZE,Czechia,Czechia,Soil Condition,6.0,4.500381388253242,1.7177709990467107,6,1
CYN,Northern Cyprus,Northern Cyprus,Soil Condition,8.0,8.121076233183857,0.5671537848883365,10,5
CYP,Cyprus,Cyprus,Soil Condition,8.0,8.160112359550562,0.5135074244991797,10,7
HRV,Croatia,Croatia,Soil Condition,1.0,2.4051270815074495,1.8459468370744467,10,1
CIV,Ivory Coast,Ivory Coast,Soil Condition,8.0,8.239328048869174,0.8152504024900588,10,5
CRI,Costa Rica,Costa Rica,Soil Condition,3.0,2.986079928154468,1.9201117499674787,8,1
COD,Democratic Republic of the Congo,Democratic Republic of the Congo,Soil Condition,8.0,6.579070144833461,1.9008139110902165,10,1
COG,Republic of the Congo,Republic of the Congo,Soil Condition,6.0,5.0577887720744865,2.2371647637922334,8,1
COM,Comoros,Comoros,Soil Condition,1.0,1.0,0.0,1,1
COL,Colombia,Colombia,Soil Condition,8.0,6.431302468622724,2.4950532305776365,10,1
CH1,China,China,Soil Condition,8.0,6.965068738140646,2.243612283622564,10,1
CH1,China,Macao S.A.R,Soil Condition,8.0,8.0,0.0,8,8
CH1,China,Hong Kong S.A.R.,Soil Condition,8.0,7.979591836734694,0.14139190265868387,8,7
CHL,Chile,Chile,Soil Condition,1.0,3.549454316896177,3.759505895124423,10,1
TCD,Chad,Chad,Soil Condition,10.0,9.976257517294123,0.2187689086176444,10,3
CAF,Central African Republic,Central African Republic,Soil Condition,8.0,7.447665605578293,0.9851236621508794,10,3
CPV,Cabo Verde,Cabo Verde,Soil Condition,10.0,10.0,0.0,10,10
CAN,Canada,Canada,Soil Condition,3.0,4.728109568024547,3.760183862821853,10,1
CMR,Cameroon,Cameroon,Soil Condition,6.0,5.286234633480042,2.238775416651876,10,1
KHM,Cambodia,Cambodia,Soil Condition,8.0,7.224310776942356,2.0386762779005236,10,3
MMR,Myanmar,Myanmar,Soil Condition,6.0,6.4953230231978045,1.0867133698853588,10,1
BDI,Burundi,Burundi,Soil Condition,3.0,3.8464912280701755,1.9070818998485803,6,1
BFA,Burkina Faso,Burkina Faso,Soil Condition,10.0,9.947873227689742,0.3015695344287732,10,8
BGR,Bulgaria,Bulgaria,Soil Condition,8.0,7.824270177447052,0.7340952183646098,10,1
BRN,Brunei,Brunei,Soil Condition,1.0,1.0,0.0,1,1
BRA,Brazil,Brazil,Soil Condition,8.0,7.73194417152174,1.2394405358101637,10,1
BWA,Botswana,Botswana,Soil Condition,10.0,9.998099929627024,0.05497661079027331,10,8
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Soil Condition,3.0,3.851271085768591,2.282126347327809,8,1
BOL,Bolivia,Bolivia,Soil Condition,6.0,6.492517579181441,1.678727850922917,10,1
BTN,Bhutan,Bhutan,Soil Condition,3.0,3.456347333647947,2.4112086978912517,8,1
BEN,Benin,Benin,Soil Condition,8.0,8.891364902506965,0.9718158426303956,10,7
BLZ,Belize,Belize,Soil Condition,1.0,1.1367112810707456,0.501861055408601,3,1
BEL,Belgium,Belgium,Soil Condition,3.0,3.6087092731829573,1.5941895869963025,10,1
BLR,Belarus,Belarus,Soil Condition,6.0,5.0917244190786795,1.429204734935098,8,1
BRB,Barbados,Barbados,Soil Condition,1.0,1.0,0.0,1,1
BGD,Bangladesh,Bangladesh,Soil Condition,6.0,4.694003527336861,1.9107402180980848,10,1
BHR,Bahrain,Bahrain,Soil Condition,10.0,9.655172413793103,0.47531202593414557,10,9
BHS,The Bahamas,The Bahamas,Soil Condition,10.0,9.607476635514018,0.4883121673874068,10,9
AZE,Azerbaijan,Azerbaijan,Soil Condition,6.0,6.4148696491792725,2.3056746317792727,10,1
AUT,Austria,Austria,Soil Condition,3.0,2.3282442748091605,1.422798502814242,8,1
AU1,Australia,Australia,Soil Condition,10.0,8.901929053267049,2.0602851137365934,10,1
ARM,Armenia,Armenia,Soil Condition,1.0,1.4182330827067668,1.3620412168871836,8,1
ARG,Argentina,Argentina,Soil Condition,8.0,6.8850629514849455,2.3904124702767873,10,1
ATG,Antigua and Barbuda,Antigua and Barbuda,Soil Condition,1.0,1.0,0.0,1,1
AGO,Angola,Angola,Soil Condition,8.0,8.50812571657355,0.965110688312489,10,1
AND,Andorra,Andorra,Soil Condition,3.0,3.142857142857143,0.722806322324201,6,1
DZA,Algeria,Algeria,Soil Condition,10.0,9.9987228202667,0.0384941706361644,10,8
ALB,Albania,Albania,Soil Condition,1.0,1.8600095556617295,1.0537360556686814,10,1
AFG,Afghanistan,Afghanistan,Soil Condition,10.0,9.963144145067103,0.2630647521897923,10,6
KAS,Kashmir,Siachen Glacier,Soil Condition,8.0,7.5606060606060606,0.7906420076151365,8,6
NL1,Netherlands,Sint Maarten,Soil Condition,1.0,1.0,0.0,1,1
TUV,Tuvalu,Tuvalu,Soil Condition,--,--,--,--,--
