SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
ESP,Spain,Spain,Key Biodiversity Areas,8.0,7.41873081981587,1.9156860427392746,10,1
KOR,South Korea,South Korea,Key Biodiversity Areas,6.0,4.279477374123646,2.0505015275841907,7,1
ZAF,South Africa,South Africa,Key Biodiversity Areas,6.0,4.959601079292199,3.271773115696705,10,1
SOM,Somalia,Somalia,Key Biodiversity Areas,3.0,3.5889925652412553,2.7240163444173886,10,1
SOL,Somaliland,Somaliland,Key Biodiversity Areas,3.0,4.430925569898379,2.8653225902081254,10,1
SLB,Solomon Islands,Solomon Islands,Key Biodiversity Areas,8.0,8.762466001813237,1.0420732579596939,10,6
SVK,Slovakia,Slovakia,Key Biodiversity Areas,6.0,4.564665375511082,2.467185897403663,10,1
SVN,Slovenia,Slovenia,Key Biodiversity Areas,1.0,2.8253968253968256,2.2034067395202284,10,1
SGP,Singapore,Singapore,Key Biodiversity Areas,6.0,6.0,0.0,6,6
SLE,Sierra Leone,Sierra Leone,Key Biodiversity Areas,6.0,5.1786640726329445,2.113246168727883,8,1
SYC,Seychelles,Seychelles,Key Biodiversity Areas,6.0,6.0,0.0,6,6
SRB,Republic of Serbia,Republic of Serbia,Key Biodiversity Areas,4.0,4.309139784946237,2.839826759077636,10,1
SEN,Senegal,Senegal,Key Biodiversity Areas,6.0,4.972850164716574,2.957584035526787,10,1
SAU,Saudi Arabia,Saudi Arabia,Key Biodiversity Areas,1.0,2.005540080788562,2.180618187799461,10,1
STP,São Tomé and Principe,São Tomé and Principe,Key Biodiversity Areas,8.0,7.377777777777778,0.9258962958222071,8,5
SMR,San Marino,San Marino,Key Biodiversity Areas,3.0,3.0,0.0,3,3
WSM,Samoa,Samoa,Key Biodiversity Areas,6.0,6.0,0.0,6,6
VCT,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Key Biodiversity Areas,8.0,7.857142857142857,0.3499271061118826,8,7
LCA,Saint Lucia,Saint Lucia,Key Biodiversity Areas,8.0,7.875,0.33071891388307384,8,7
KNA,Saint Kitts and Nevis,Saint Kitts and Nevis,Key Biodiversity Areas,8.0,7.818181818181818,0.385694607919935,8,7
RWA,Rwanda,Rwanda,Key Biodiversity Areas,8.0,8.133333333333333,0.8640263138634802,10,6
RUS,Russia,Russia,Key Biodiversity Areas,1.0,2.4864014195242286,2.6369985177947592,10,1
ROU,Romania,Romania,Key Biodiversity Areas,4.0,4.094347036000197,2.7017645021303114,10,1
QAT,Qatar,Qatar,Key Biodiversity Areas,4.0,3.9135802469135803,2.1143523289407784,6,1
PRT,Portugal,Portugal,Key Biodiversity Areas,6.0,5.635852592129919,2.2016123302535315,10,1
POL,Poland,Poland,Key Biodiversity Areas,3.0,4.107632600258732,2.354991112630202,10,1
PHL,Philippines,Philippines,Key Biodiversity Areas,8.0,7.3963921568627455,1.6984568322212013,10,1
PER,Peru,Peru,Key Biodiversity Areas,6.0,6.256078634247284,2.663773293724791,10,1
PRY,Paraguay,Paraguay,Key Biodiversity Areas,6.0,5.715720743345052,2.4132667328382618,10,1
PNG,Papua New Guinea,Papua New Guinea,Key Biodiversity Areas,7.0,6.329780755176614,2.4065890722958807,10,1
PAN,Panama,Panama,Key Biodiversity Areas,8.0,7.4716446124763705,1.9178914211157292,10,1
PLW,Palau,Palau,Key Biodiversity Areas,8.0,7.75,0.5590169943749475,8,6
PAK,Pakistan,Pakistan,Key Biodiversity Areas,1.0,3.156863946411796,2.6471794193353064,10,1
OMN,Oman,Oman,Key Biodiversity Areas,3.0,3.8172870915907873,2.9681217434681972,10,1
NOR,Norway,Norway,Key Biodiversity Areas,8.0,6.496195057039491,2.7898717651844747,10,1
PRK,North Korea,North Korea,Key Biodiversity Areas,6.0,4.720686910042079,1.9018928198804146,8,1
NGA,Nigeria,Nigeria,Key Biodiversity Areas,1.0,2.6848635866663275,2.4599629084758323,10,1
NER,Niger,Niger,Key Biodiversity Areas,1.0,2.8375530513683596,3.038798189556743,10,1
NIC,Nicaragua,Nicaragua,Key Biodiversity Areas,6.0,6.9082762256193995,1.8956302899192325,10,1
NZ1,New Zealand,New Zealand,Key Biodiversity Areas,6.0,5.3446333267444155,1.7383521832103899,10,1
NL1,Netherlands,Netherlands,Key Biodiversity Areas,6.0,6.54563059791818,1.1532477197658373,8,3
NL1,Netherlands,Aruba,Key Biodiversity Areas,8.0,8.0,0.0,8,8
NL1,Netherlands,Curaçao,Key Biodiversity Areas,8.0,7.7,0.45825756949558405,8,7
