SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
ARM,Armenia,Armenia,Physical Risk,9.0,8.553101503759398,0.7064417382534889,10,7
ARG,Argentina,Argentina,Physical Risk,8.0,7.6989305731883775,0.6312065989483441,10,5
ATG,Antigua and Barbuda,Antigua and Barbuda,Physical Risk,7.0,7.45,0.5894913061275798,9,7
AGO,Angola,Angola,Physical Risk,8.0,7.555624306174817,1.0310581628587538,10,5
AND,Andorra,Andorra,Physical Risk,7.0,7.114285714285714,0.318157963590287,8,7
DZA,Algeria,Algeria,Physical Risk,8.0,8.139038069475404,0.5785335346792747,10,6
ALB,Albania,Albania,Physical Risk,8.0,7.833731485905399,0.5914418141617795,10,5
AFG,Afghanistan,Afghanistan,Physical Risk,8.0,8.159204999487757,0.9944830621407024,10,5
KAS,Kashmir,Siachen Glacier,Physical Risk,7.0,7.037878787878788,0.19090307830839626,8,7
NL1,Netherlands,Sint Maarten,Physical Risk,5.0,5.0,0.0,5,5
TUV,Tuvalu,Tuvalu,Physical Risk,--,--,--,--,--
