SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
FI1,Finland,Finland,Landslides,3.0,2.8365948213127985,0.5812666488765648,10,1
FJI,Fiji,Fiji,Landslides,8.0,8.003537735849056,0.8060717309076524,10,1
ETH,Ethiopia,Ethiopia,Landslides,3.0,4.074010079193664,2.302593736407968,63,1
EST,Estonia,Estonia,Landslides,1.0,1.2653961029725502,0.852412213145604,10,1
ERI,Eritrea,Eritrea,Landslides,3.0,4.230589922897615,2.097218517032992,10,1
GNQ,Equatorial Guinea,Equatorial Guinea,Landslides,3.0,3.9782016348773843,1.8944627087388257,8,1
SLV,El Salvador,El Salvador,Landslides,9.0,8.966777408637874,0.966208309015713,10,8
EGY,Egypt,Egypt,Landslides,3.0,2.8329734030461466,0.8525479697597175,10,1
ECU,Ecuador,Ecuador,Landslides,8.0,7.257140190405077,2.860919248880064,10,3
DOM,Dominican Republic,Dominican Republic,Landslides,8.0,7.995590828924162,0.17562675405896502,10,5
DMA,Dominica,Dominica,Landslides,8.0,7.96875,0.17399263633843817,8,7
DJI,Djibouti,Djibouti,Landslides,8.0,5.796413502109704,2.394549851970714,8,3
DN1,Denmark,Greenland,Landslides,1.0,1.270596014669133,1.1920177671919434,63,1
DN1,Denmark,Denmark,Landslides,3.0,2.262814867007222,1.2407757392711458,10,1
CZE,Czechia,Czechia,Landslides,3.0,3.130434782608696,0.7629027355508323,10,3
CYN,Northern Cyprus,Northern Cyprus,Landslides,3.0,3.336322869955157,1.2307272718714273,8,1
CYP,Cyprus,Cyprus,Landslides,8.0,7.148876404494382,1.9176219696363557,10,3
HRV,Croatia,Croatia,Landslides,5.0,5.489702015775635,2.508815133301167,10,1
CIV,Ivory Coast,Ivory Coast,Landslides,3.0,2.9189877099847283,0.638027940640388,8,1
CRI,Costa Rica,Costa Rica,Landslides,10.0,9.410417602155366,0.8713568873655646,10,7
COD,Democratic Republic of the Congo,Democratic Republic of the Congo,Landslides,3.0,2.81350156192949,1.334667237007986,63,1
COG,Republic of the Congo,Republic of the Congo,Landslides,3.0,2.5567236995808424,0.8291660215006161,4,1
COM,Comoros,Comoros,Landslides,8.0,7.876923076923077,0.3724221057510832,8,6
COL,Colombia,Colombia,Landslides,3.0,5.25617155681157,2.960472694605628,10,1
CH1,China,China,Landslides,3.0,4.844318657541145,2.885919418469648,10,1
CH1,China,Macao S.A.R,Landslides,3.0,3.0,0.0,3,3
CH1,China,Hong Kong S.A.R.,Landslides,8.0,7.979591836734694,0.14139190265868387,8,7
CHL,Chile,Chile,Landslides,8.0,6.6541530960135615,2.7902235987349746,10,1
TCD,Chad,Chad,Landslides,3.0,2.1898703375395416,1.2360941771705827,8,1
CAF,Central African Republic,Central African Republic,Landslides,3.0,2.340950432014552,0.93610217833377,3,1
CPV,Cabo Verde,Cabo Verde,Landslides,10.0,10.0,0.0,10,10
CAN,Canada,Canada,Landslides,3.0,2.449467962596158,1.869545011648785,63,1
CMR,Cameroon,Cameroon,Landslides,3.0,3.56316082359488,1.7882108001359234,10,1
KHM,Cambodia,Cambodia,Landslides,3.0,3.418295739348371,1.7868122026042161,10,1
MMR,Myanmar,Myanmar,Landslides,8.0,7.357726365677226,2.724737735740178,10,1
BDI,Burundi,Burundi,Landslides,7.0,5.563157894736842,2.4452698038592273,9,1
BFA,Burkina Faso,Burkina Faso,Landslides,3.0,2.517347789824854,0.8529931434241679,3,1
BGR,Bulgaria,Bulgaria,Landslides,3.0,4.627017744705209,2.2962806544474583,10,1
BRN,Brunei,Brunei,Landslides,8.0,8.161016949152541,1.3559057200803544,10,3
BRA,Brazil,Brazil,Landslides,3.0,2.9551624878512515,1.125639873234608,10,1
BWA,Botswana,Botswana,Landslides,1.0,1.447853624208304,0.8318035962703918,3,1
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Landslides,8.0,7.48039914468995,1.90425571143926,10,3
BOL,Bolivia,Bolivia,Landslides,3.0,4.178937035478895,2.7895720694132637,10,1
BTN,Bhutan,Bhutan,Landslides,8.0,8.345445965077866,1.5530775295886443,10,3
BEN,Benin,Benin,Landslides,3.0,2.5602865101472343,0.8237222481553632,3,1
BLZ,Belize,Belize,Landslides,3.0,3.038240917782027,0.6141031820868976,8,1
BEL,Belgium,Belgium,Landslides,3.0,2.8380325814536342,0.562303389368534,10,1
BLR,Belarus,Belarus,Landslides,1.0,1.222625356706074,0.6269931261420962,3,1
BRB,Barbados,Barbados,Landslides,3.0,3.0,0.0,3,3
BGD,Bangladesh,Bangladesh,Landslides,3.0,3.8858024691358026,2.547152867522655,10,1
BHR,Bahrain,Bahrain,Landslides,3.0,3.0,0.0,3,3
BHS,The Bahamas,The Bahamas,Landslides,1.0,1.0,0.0,1,1
AZE,Azerbaijan,Azerbaijan,Landslides,8.0,6.050048278081751,2.679219312140858,10,1
AUT,Austria,Austria,Landslides,8.0,7.298098072195627,2.899069455142389,10,1
AU1,Australia,Australia,Landslides,3.0,2.104635774719093,1.2782725260218972,10,1
ARM,Armenia,Armenia,Landslides,8.0,8.194548872180452,0.8883796516727782,10,3
ARG,Argentina,Argentina,Landslides,3.0,2.822643685170504,2.066748463139572,10,1
ATG,Antigua and Barbuda,Antigua and Barbuda,Landslides,8.0,7.95,0.21794494717703367,8,7
AGO,Angola,Angola,Landslides,3.0,2.4832663014795537,0.9183272632870719,10,1
AND,Andorra,Andorra,Landslides,8.0,8.057142857142857,0.23211538298959886,9,8
DZA,Algeria,Algeria,Landslides,3.0,2.747705439516417,1.061443875388034,10,1
ALB,Albania,Albania,Landslides,10.0,9.486860965121835,1.183354992385325,10,3
AFG,Afghanistan,Afghanistan,Landslides,8.0,6.675622374756685,3.061047570134061,10,1
KAS,Kashmir,Siachen Glacier,Landslides,10.0,9.590909090909092,0.778056489482895,10,8
NL1,Netherlands,Sint Maarten,Landslides,8.0,8.0,0.0,8,8
TUV,Tuvalu,Tuvalu,Landslides,--,--,--,--,--
