SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
LBR,Liberia,Liberia,Protected,6.0,4.45429908844543,2.335722168624481,8,1
LSO,Lesotho,Lesotho,Protected,3.0,3.5709134615384617,2.0044470108820964,8,1
LBN,Lebanon,Lebanon,Protected,3.0,2.9901477832512313,0.14002630939459995,3,1
LVA,Latvia,Latvia,Protected,8.0,6.584138620459846,1.9486070177628783,10,3
LAO,Laos,Laos,Protected,6.0,5.349203373945642,2.4770524746940397,10,1
KGZ,Kyrgyzstan,Kyrgyzstan,Protected,3.0,3.916301637576656,3.0662655475740825,10,1
KWT,Kuwait,Kuwait,Protected,8.0,5.859813084112149,2.6760106477496133,8,1
KIR,Kiribati,Kiribati,Protected,6.0,4.926829268292683,1.5986311812852625,8,3
KEN,Kenya,Kenya,Protected,6.0,4.93368657675016,2.7969473839572334,10,1
JOR,Jordan,Jordan,Protected,5.0,4.545365278868814,2.100037435634106,10,1
JPN,Japan,Japan,Protected,8.0,7.756331912840717,1.0403171140696221,10,1
JAM,Jamaica,Jamaica,Protected,6.0,5.95069033530572,0.23402514397624574,6,4
ITA,Italy,Italy,Protected,8.0,7.191592769440655,1.2454381645076207,10,1
IS1,Israel,Palestine,Protected,4.0,4.375675675675676,1.4301588279600663,6,3
IRL,Ireland,Ireland,Protected,6.0,5.373815461346633,1.3548334663553518,8,3
IRQ,Iraq,Iraq,Protected,1.0,2.7178858674837225,2.6495119782154606,10,1
IRN,Iran,Iran,Protected,3.0,3.374983105122527,2.692056703616045,10,1
IDN,Indonesia,Indonesia,Protected,3.0,4.713904863464981,3.059951095549029,10,1
IND,India,India,Protected,1.0,1.439867126515628,1.3102315178871669,10,1
ISL,Iceland,Iceland,Protected,8.0,6.627238633011673,2.9418289029371203,10,1
HUN,Hungary,Hungary,Protected,6.0,6.314865345829873,0.9414177264354415,8,3
HND,Honduras,Honduras,Protected,8.0,7.174509803921569,1.80090860915576,10,3
HTI,Haiti,Haiti,Protected,3.0,5.13296178343949,2.476127321941071,10,1
GUY,Guyana,Guyana,Protected,1.0,2.982352284150564,2.2581921222508603,9,1
GNB,Guinea-Bissau,Guinea-Bissau,Protected,6.0,5.515302491103203,1.628247315769481,8,1
GIN,Guinea,Guinea,Protected,6.0,5.112295932811173,2.269648417452876,10,1
GTM,Guatemala,Guatemala,Protected,8.0,6.50020341741253,2.4857199891049024,10,1
GRD,Grenada,Grenada,Protected,8.0,8.0,0.0,8,8
GRC,Greece,Greece,Protected,8.0,7.653302407775569,1.0593559660168683,10,3
GHA,Ghana,Ghana,Protected,8.0,5.900468384074942,2.5923323734132424,10,1
DEU,Germany,Germany,Protected,6.0,6.969643422301931,1.1430777501007239,10,3
GEO,Georgia,Georgia,Protected,8.0,5.782534570941467,2.5781349138312497,10,1
GMB,Gambia,Gambia,Protected,6.0,5.401766004415011,1.7697972515777005,10,1
GAB,Gabon,Gabon,Protected,6.0,4.729304029304029,2.5232948166518328,10,1
FR1,France,France,Protected,6.0,5.931036462819408,1.4459908529644616,10,1
FI1,Finland,Aland,Protected,3.0,3.546875,0.8183383984483437,6,3
