SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
SOL,Somaliland,Somaliland,Provisioning Services,9.0,8.485992859104641,0.651522130448154,10,5
SLB,Solomon Islands,Solomon Islands,Provisioning Services,8.0,7.475067996373527,0.6163857820930982,10,5
SVK,Slovakia,Slovakia,Provisioning Services,5.0,5.417258446309447,1.5053120110510598,8,4
SVN,Slovenia,Slovenia,Provisioning Services,4.0,5.150226757369614,1.3479618252635879,10,3
SGP,Singapore,Singapore,Provisioning Services,7.0,7.136363636363637,0.3431742925123068,8,7
SLE,Sierra Leone,Sierra Leone,Provisioning Services,7.0,6.996757457846952,0.06729817928185645,8,5
SYC,Seychelles,Seychelles,Provisioning Services,8.0,8.0,0.0,8,8
SRB,Republic of Serbia,Republic of Serbia,Provisioning Services,5.0,5.444813409234661,1.4646228723121058,10,4
SEN,Senegal,Senegal,Provisioning Services,7.0,7.191639213904351,1.1764523193774759,10,5
SAU,Saudi Arabia,Saudi Arabia,Provisioning Services,9.0,8.60525639576117,0.6569007204192419,10,7
STP,São Tomé and Principe,São Tomé and Principe,Provisioning Services,7.0,7.4,0.5333333333333333,9,7
SMR,San Marino,San Marino,Provisioning Services,8.0,8.0,0.0,8,8
WSM,Samoa,Samoa,Provisioning Services,10.0,10.0,0.0,10,10
VCT,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Provisioning Services,8.0,8.142857142857142,0.34992710611188255,9,8
LCA,Saint Lucia,Saint Lucia,Provisioning Services,8.0,8.208333333333334,0.4061164310337068,9,8
KNA,Saint Kitts and Nevis,Saint Kitts and Nevis,Provisioning Services,5.0,5.454545454545454,0.4979295977319692,6,5
RWA,Rwanda,Rwanda,Provisioning Services,7.0,6.539906103286385,1.6406096400982797,8,4
RUS,Russia,Russia,Provisioning Services,8.0,7.524312814668417,1.0962487603286442,10,3
ROU,Romania,Romania,Provisioning Services,5.0,5.143951672314719,1.2575410299446619,9,4
QAT,Qatar,Qatar,Provisioning Services,10.0,9.343915343915343,0.8482126741736189,10,8
PRT,Portugal,Portugal,Provisioning Services,8.0,7.6152404747033104,1.2164262307170703,10,5
POL,Poland,Poland,Provisioning Services,5.0,4.7949690958746585,0.8816028040720545,10,4
PHL,Philippines,Philippines,Provisioning Services,7.0,6.9829019607843135,0.7229716793981916,10,4
PER,Peru,Peru,Provisioning Services,8.0,8.009347628306902,0.9353879033261217,10,4
PRY,Paraguay,Paraguay,Provisioning Services,7.0,6.368558513309894,1.625226756644719,10,4
PNG,Papua New Guinea,Papua New Guinea,Provisioning Services,8.0,7.727618757612667,0.8637700823610723,10,3
PAN,Panama,Panama,Provisioning Services,7.0,6.863579080025205,0.7902066246602041,10,4
PLW,Palau,Palau,Provisioning Services,8.0,8.5,0.6123724356957945,10,8
PAK,Pakistan,Pakistan,Provisioning Services,8.0,8.132867704121226,0.8436045045896424,10,5
OMN,Oman,Oman,Provisioning Services,9.0,8.604914301017676,0.6975548047028948,10,5
NOR,Norway,Norway,Provisioning Services,8.0,7.893198231290631,0.9199868705787403,10,4
PRK,North Korea,North Korea,Provisioning Services,7.0,6.897873308313431,1.0471805403761818,10,4
NGA,Nigeria,Nigeria,Provisioning Services,6.0,5.993287396069058,1.040610808810681,10,4
NER,Niger,Niger,Provisioning Services,9.0,8.501939118981413,0.7592518584477379,10,5
NIC,Nicaragua,Nicaragua,Provisioning Services,7.0,6.994552802670884,1.022401617322143,10,4
NZ1,New Zealand,New Zealand,Provisioning Services,7.0,6.4050701719707455,1.2003046946380498,10,4
NL1,Netherlands,Netherlands,Provisioning Services,8.0,7.550714112805616,1.5051051182349742,10,5
NL1,Netherlands,Aruba,Provisioning Services,9.0,9.0,0.0,9,9
NL1,Netherlands,Curaçao,Provisioning Services,9.0,9.0,0.0,9,9
NPL,Nepal,Nepal,Provisioning Services,8.0,7.992077464788732,1.0323307857184458,10,5
NRU,Nauru,Nauru,Provisioning Services,9.0,9.0,0.0,9,9
NAM,Namibia,Namibia,Provisioning Services,8.0,7.648201296452076,0.9072856540307999,10,5
MOZ,Mozambique,Mozambique,Provisioning Services,5.0,5.225444289274076,1.3058196295888203,9,4
MAR,Morocco,Morocco,Provisioning Services,9.0,8.77548200908756,0.7968280312268948,10,6
SAH,Western Sahara,Western Sahara,Provisioning Services,9.0,9.013498802525582,0.12792459323868416,10,8
MNE,Montenegro,Montenegro,Provisioning Services,5.0,5.556914393226717,1.5950023899367178,9,4
MNG,Mongolia,Mongolia,Provisioning Services,8.0,7.939339836887435,0.6904985573576599,9,5
MDA,Moldova,Moldova,Provisioning Services,5.0,5.975407111997341,1.4421583062739227,9,5
MCO,Monaco,Monaco,Provisioning Services,8.0,8.0,0.0,8,8
MEX,Mexico,Mexico,Provisioning Services,8.0,7.827452919685929,1.0782279751310435,10,4
MUS,Mauritius,Mauritius,Provisioning Services,10.0,10.0,0.0,10,10
MRT,Mauritania,Mauritania,Provisioning Services,9.0,8.922458867467448,0.42556737515136933,10,6
MLT,Malta,Malta,Provisioning Services,9.0,9.0,0.0,9,9
MLI,Mali,Mali,Provisioning Services,8.0,7.7870673325297055,1.4383016670098798,9,4
MDV,Maldives,Maldives,Provisioning Services,10.0,10.0,0.0,10,10
MYS,Malaysia,Malaysia,Provisioning Services,7.0,6.901544261581962,0.955786791987099,10,3
MWI,Malawi,Malawi,Provisioning Services,5.0,5.381842204605512,1.3578715899630613,8,4
MDG,Madagascar,Madagascar,Provisioning Services,7.0,7.048519824730149,1.1506815862581161,10,4
MKD,North Macedonia,North Macedonia,Provisioning Services,5.0,5.487098472880463,0.9617305778455437,8,4
LUX,Luxembourg,Luxembourg,Provisioning Services,4.0,4.233716475095785,0.4231939087044928,5,4
LTU,Lithuania,Lithuania,Provisioning Services,4.0,4.212157472777313,0.5776795213476476,10,4
LIE,Liechtenstein,Liechtenstein,Provisioning Services,5.0,5.0,0.0,5,5
LBY,Libya,Libya,Provisioning Services,9.0,9.135160889219435,0.7347545934948849,10,7
LBR,Liberia,Liberia,Provisioning Services,6.0,6.484848484848484,1.0176828045453081,8,4
LSO,Lesotho,Lesotho,Provisioning Services,7.0,6.967548076923077,1.034921377353852,9,5
LBN,Lebanon,Lebanon,Provisioning Services,10.0,9.995073891625616,0.07001315469729998,10,9
LVA,Latvia,Latvia,Provisioning Services,4.0,4.474952793513274,0.9866993872893501,10,4
LAO,Laos,Laos,Provisioning Services,7.0,6.641330834114339,1.1180705826359585,9,4
KGZ,Kyrgyzstan,Kyrgyzstan,Provisioning Services,7.0,7.380753420041782,0.785110752211657,10,5
KWT,Kuwait,Kuwait,Provisioning Services,9.0,8.992731048805815,0.7672888693820004,10,8
KIR,Kiribati,Kiribati,Provisioning Services,8.0,8.585365853658537,0.7317073170731707,10,8
KEN,Kenya,Kenya,Provisioning Services,8.0,7.398522800256904,0.9329105849778114,9,5
JOR,Jordan,Jordan,Provisioning Services,10.0,9.536920659858602,0.5640546798346754,10,8
JPN,Japan,Japan,Provisioning Services,7.0,6.619361582375171,0.8002199650842402,10,4
JAM,Jamaica,Jamaica,Provisioning Services,7.0,7.092702169625246,0.30331175994857723,9,7
ITA,Italy,Italy,Provisioning Services,8.0,7.976210777626194,1.0836186757466009,10,4
IS1,Israel,Palestine,Provisioning Services,10.0,9.91081081081081,0.28501662709562087,10,9
IRL,Ireland,Ireland,Provisioning Services,7.0,6.389900249376558,1.6837118299190672,10,4
IRQ,Iraq,Iraq,Provisioning Services,8.0,8.196284948295672,0.9974505924663717,10,5
IRN,Iran,Iran,Provisioning Services,9.0,8.741024921243879,0.8238248573086525,10,5
