SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
BTN,Bhutan,Bhutan,Political Situation,4.0,4.245398773006135,0.5540160289031779,7,4
BEN,Benin,Benin,Political Situation,5.0,5.178471945881417,0.6315914916185872,8,5
BLZ,Belize,Belize,Political Situation,5.0,5.184512428298279,0.5491076555109728,7,5
BEL,Belgium,Belgium,Political Situation,2.0,1.9589598997493733,0.25748430303956277,10,1
BLR,Belarus,Belarus,Political Situation,9.0,8.76665307786384,0.9058023364480475,9,2
BRB,Barbados,Barbados,Political Situation,4.0,3.8125,0.3903123748998999,4,3
BGD,Bangladesh,Bangladesh,Political Situation,9.0,8.608024691358025,1.1472689404538663,10,4
BHR,Bahrain,Bahrain,Political Situation,7.0,6.9655172413793105,0.18246560765962694,7,6
BHS,The Bahamas,The Bahamas,Political Situation,3.0,2.8286604361370715,0.5597516249026153,3,1
AZE,Azerbaijan,Azerbaijan,Political Situation,7.0,6.999678146121661,0.6133898272621136,10,4
AUT,Austria,Austria,Political Situation,1.0,1.078406003363954,0.35544413164861355,4,1
AU1,Australia,Australia,Political Situation,2.0,2.005424842756385,0.17851569526349748,10,1
ARM,Armenia,Armenia,Political Situation,5.0,5.37077067669173,1.188221869251999,10,4
ARG,Argentina,Argentina,Political Situation,4.0,4.002572390049729,0.25545389492658854,10,1
ATG,Antigua and Barbuda,Antigua and Barbuda,Political Situation,4.0,3.5,0.7416198487095663,4,1
AGO,Angola,Angola,Political Situation,9.0,8.962437896958999,0.5141976305360538,10,4
AND,Andorra,Andorra,Political Situation,2.0,2.0,0.0,2,2
DZA,Algeria,Algeria,Political Situation,9.0,8.94766736210822,0.40115178563884807,10,5
ALB,Albania,Albania,Political Situation,5.0,5.00382226469183,0.3604752277408844,10,4
AFG,Afghanistan,Afghanistan,Political Situation,10.0,9.965474848888434,0.20887613859411644,10,7
KAS,Kashmir,Siachen Glacier,Political Situation,5.0,5.174242424242424,0.5148729193195818,7,4
NL1,Netherlands,Sint Maarten,Political Situation,5.0,5.0,0.0,5,5
TUV,Tuvalu,Tuvalu,Political Situation,--,--,--,--,--
